DATAFLOW,LAST UPDATE,freq,sector,currency,nace_r2,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million euro,Total - all NACE activities,Vorarlberg,2002,2194,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million euro,Total - all NACE activities,Vorarlberg,2003,2285,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million euro,Total - all NACE activities,Vorarlberg,2004,2403,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million euro,Total - all NACE activities,Vorarlberg,2005,2524,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million euro,Total - all NACE activities,Vorarlberg,2006,2552,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million euro,Total - all NACE activities,Vorarlberg,2007,2794,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million euro,Total - all NACE activities,Vorarlberg,2008,2863,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million euro,Total - all NACE activities,Vorarlberg,2009,2859,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million euro,Total - all NACE activities,Vorarlberg,2010,2733,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million euro,Total - all NACE activities,Vorarlberg,2011,2777,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million euro,Total - all NACE activities,Vorarlberg,2012,3136,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million euro,Total - all NACE activities,Vorarlberg,2013,3439,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million euro,Total - all NACE activities,Vorarlberg,2014,3631,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million euro,Total - all NACE activities,Vorarlberg,2015,3587,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million euro,Total - all NACE activities,Vorarlberg,2016,3948,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million euro,Total - all NACE activities,Vorarlberg,2017,4225,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million euro,Total - all NACE activities,Vorarlberg,2018,4258,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million euro,Total - all NACE activities,Vorarlberg,2019,4510,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million euro,Total - all NACE activities,Vorarlberg,2020,4316,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million euro,Total - all NACE activities,Vorarlberg,2021,4663,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million euro,Total - all NACE activities,Vorarlberg,2022,5747,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million euro,Total - all NACE activities,Extra-Regio NUTS 2,2000,4,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million euro,Total - all NACE activities,Extra-Regio NUTS 2,2001,5,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million euro,Total - all NACE activities,Extra-Regio NUTS 2,2002,4,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million euro,Total - all NACE activities,Extra-Regio NUTS 2,2003,4,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million euro,Total - all NACE activities,Extra-Regio NUTS 2,2004,6,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million euro,Total - all NACE activities,Extra-Regio NUTS 2,2005,7,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million euro,Total - all NACE activities,Extra-Regio NUTS 2,2006,4,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million euro,Total - all NACE activities,Extra-Regio NUTS 2,2007,2,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million euro,Total - all NACE activities,Extra-Regio NUTS 2,2008,4,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million euro,Total - all NACE activities,Extra-Regio NUTS 2,2009,4,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million euro,Total - all NACE activities,Extra-Regio NUTS 2,2010,5,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million euro,Total - all NACE activities,Extra-Regio NUTS 2,2011,5,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million euro,Total - all NACE activities,Extra-Regio NUTS 2,2012,16,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million euro,Total - all NACE activities,Extra-Regio NUTS 2,2013,3,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million euro,Total - all NACE activities,Extra-Regio NUTS 2,2014,3,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million euro,Total - all NACE activities,Extra-Regio NUTS 2,2015,4,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million euro,Total - all NACE activities,Extra-Regio NUTS 2,2016,4,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million euro,Total - all NACE activities,Extra-Regio NUTS 2,2017,3,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million euro,Total - all NACE activities,Extra-Regio NUTS 2,2018,4,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million euro,Total - all NACE activities,Extra-Regio NUTS 2,2019,3,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million euro,Total - all NACE activities,Extra-Regio NUTS 2,2020,10,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million euro,Total - all NACE activities,Extra-Regio NUTS 2,2021,4,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million euro,Total - all NACE activities,Extra-Regio NUTS 2,2022,6,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million euro,Total - all NACE activities,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,2003,9134.3,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million euro,Total - all NACE activities,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,2004,10381.6,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million euro,Total - all NACE activities,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,2005,10937.2,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million euro,Total - all NACE activities,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,2006,12254.2,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million euro,Total - all NACE activities,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,2007,12363.7,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million euro,Total - all NACE activities,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,2008,12883.1,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million euro,Total - all NACE activities,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,2009,12119,b,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million euro,Total - all NACE activities,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,2010,12094.2,p,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million euro,Total - all NACE activities,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,2011,12448.6,p,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million euro,Total - all NACE activities,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,2012,12503,p,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million euro,Total - all NACE activities,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,2013,12698.4,p,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million euro,Total - all NACE activities,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,2014,13665.1,p,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million euro,Total - all NACE activities,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,2015,13983.3,p,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million euro,Total - all NACE activities,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,2016,14138.5,p,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million euro,Total - all NACE activities,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,2017,14928.8,p,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million euro,Total - all NACE activities,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,2018,15603.9,p,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million euro,Total - all NACE activities,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,2019,16451.7,p,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million euro,Total - all NACE activities,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,2020,16686.7,b,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million euro,Total - all NACE activities,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,2021,17597.4,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million euro,Total - all NACE activities,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,2022,19677.4,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million euro,Total - all NACE activities,Prov. Antwerpen,2003,11761.2,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million euro,Total - all NACE activities,Prov. Antwerpen,2004,13328.9,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million euro,Total - all NACE activities,Prov. Antwerpen,2005,14881.5,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million euro,Total - all NACE activities,Prov. Antwerpen,2006,14229.4,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million euro,Total - all NACE activities,Prov. Antwerpen,2007,16458.1,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million euro,Total - all NACE activities,Prov. Antwerpen,2008,17403.9,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million euro,Total - all NACE activities,Prov. Antwerpen,2009,16067.8,b,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million euro,Total - all NACE activities,Prov. Antwerpen,2010,15563.7,p,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million euro,Total - all NACE activities,Prov. Antwerpen,2011,17382,p,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million euro,Total - all NACE activities,Prov. Antwerpen,2012,17406.8,p,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million euro,Total - all NACE activities,Prov. Antwerpen,2013,16668.1,p,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million euro,Total - all NACE activities,Prov. Antwerpen,2014,18554.9,p,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million euro,Total - all NACE activities,Prov. Antwerpen,2015,18676.9,p,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million euro,Total - all NACE activities,Prov. Antwerpen,2016,22079.1,p,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million euro,Total - all NACE activities,Prov. Antwerpen,2017,21334,p,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million euro,Total - all NACE activities,Prov. Antwerpen,2018,22028.8,p,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million euro,Total - all NACE activities,Prov. Antwerpen,2019,22665.2,p,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million euro,Total - all NACE activities,Prov. Antwerpen,2020,21472.1,b,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million euro,Total - all NACE activities,Prov. Antwerpen,2021,24080.8,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million euro,Total - all NACE activities,Prov. Antwerpen,2022,27036.4,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million euro,Total - all NACE activities,Prov. Limburg (BE),2003,3961.5,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million euro,Total - all NACE activities,Prov. Limburg (BE),2004,4344.2,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million euro,Total - all NACE activities,Prov. Limburg (BE),2005,4364.8,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million euro,Total - all NACE activities,Prov. Limburg (BE),2006,5417.2,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million euro,Total - all NACE activities,Prov. Limburg (BE),2007,5522.7,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million euro,Total - all NACE activities,Prov. Limburg (BE),2008,5650.2,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million euro,Total - all NACE activities,Prov. Limburg (BE),2009,5329,b,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million euro,Total - all NACE activities,Prov. Limburg (BE),2010,5348.4,p,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million euro,Total - all NACE activities,Prov. Limburg (BE),2011,5758.8,p,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million euro,Total - all NACE activities,Prov. Limburg (BE),2012,5905,p,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million euro,Total - all NACE activities,Prov. Limburg (BE),2013,5661.1,p,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million euro,Total - all NACE activities,Prov. Limburg (BE),2014,5334.1,p,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million euro,Total - all NACE activities,Prov. Limburg (BE),2015,5456.6,p,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million euro,Total - all NACE activities,Prov. Limburg (BE),2016,5706.9,p,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million euro,Total - all NACE activities,Prov. Limburg (BE),2017,6568.8,p,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million euro,Total - all NACE activities,Prov. Limburg (BE),2018,7119.6,p,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million euro,Total - all NACE activities,Prov. Limburg (BE),2019,8201.5,p,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million euro,Total - all NACE activities,Prov. Limburg (BE),2020,7256.4,b,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million euro,Total - all NACE activities,Prov. Limburg (BE),2021,8448.1,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million euro,Total - all NACE activities,Prov. Limburg (BE),2022,9535.7,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million euro,Total - all NACE activities,Prov. Oost-Vlaanderen,2003,7520.6,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million euro,Total - all NACE activities,Prov. Oost-Vlaanderen,2004,7820.8,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million euro,Total - all NACE activities,Prov. Oost-Vlaanderen,2005,8237.1,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million euro,Total - all NACE activities,Prov. Oost-Vlaanderen,2006,9316.8,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million euro,Total - all NACE activities,Prov. Oost-Vlaanderen,2007,10154.9,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million euro,Total - all NACE activities,Prov. Oost-Vlaanderen,2008,10531.7,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million euro,Total - all NACE activities,Prov. Oost-Vlaanderen,2009,10208.7,b,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million euro,Total - all NACE activities,Prov. Oost-Vlaanderen,2010,10428.2,p,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million euro,Total - all NACE activities,Prov. Oost-Vlaanderen,2011,11169.9,p,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million euro,Total - all NACE activities,Prov. Oost-Vlaanderen,2012,11660,p,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million euro,Total - all NACE activities,Prov. Oost-Vlaanderen,2013,11760.7,p,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million euro,Total - all NACE activities,Prov. Oost-Vlaanderen,2014,11773.3,p,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million euro,Total - all NACE activities,Prov. Oost-Vlaanderen,2015,12342.3,p,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million euro,Total - all NACE activities,Prov. Oost-Vlaanderen,2016,12809.5,p,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million euro,Total - all NACE activities,Prov. Oost-Vlaanderen,2017,13649.3,p,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million euro,Total - all NACE activities,Prov. Oost-Vlaanderen,2018,14312.6,p,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million euro,Total - all NACE activities,Prov. Oost-Vlaanderen,2019,15544.4,p,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million euro,Total - all NACE activities,Prov. Oost-Vlaanderen,2020,15258.9,b,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million euro,Total - all NACE activities,Prov. Oost-Vlaanderen,2021,15937.5,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million euro,Total - all NACE activities,Prov. Oost-Vlaanderen,2022,18320.1,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million euro,Total - all NACE activities,Prov. Vlaams-Brabant,2003,6006.6,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million euro,Total - all NACE activities,Prov. Vlaams-Brabant,2004,6657.7,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million euro,Total - all NACE activities,Prov. Vlaams-Brabant,2005,7147.8,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million euro,Total - all NACE activities,Prov. Vlaams-Brabant,2006,7132.1,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million euro,Total - all NACE activities,Prov. Vlaams-Brabant,2007,8004.9,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million euro,Total - all NACE activities,Prov. Vlaams-Brabant,2008,8610.8,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million euro,Total - all NACE activities,Prov. Vlaams-Brabant,2009,7741.5,b,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million euro,Total - all NACE activities,Prov. Vlaams-Brabant,2010,8361.2,p,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million euro,Total - all NACE activities,Prov. Vlaams-Brabant,2011,9090,p,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million euro,Total - all NACE activities,Prov. Vlaams-Brabant,2012,9606,p,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million euro,Total - all NACE activities,Prov. Vlaams-Brabant,2013,9756.5,p,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million euro,Total - all NACE activities,Prov. Vlaams-Brabant,2014,10116.4,p,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million euro,Total - all NACE activities,Prov. Vlaams-Brabant,2015,10258.2,p,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million euro,Total - all NACE activities,Prov. Vlaams-Brabant,2016,11652.6,p,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million euro,Total - all NACE activities,Prov. Vlaams-Brabant,2017,11456,p,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million euro,Total - all NACE activities,Prov. Vlaams-Brabant,2018,11917.1,p,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million euro,Total - all NACE activities,Prov. Vlaams-Brabant,2019,13569.8,p,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million euro,Total - all NACE activities,Prov. Vlaams-Brabant,2020,12815.9,b,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million euro,Total - all NACE activities,Prov. Vlaams-Brabant,2021,13439.9,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million euro,Total - all NACE activities,Prov. Vlaams-Brabant,2022,14703.3,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million euro,Total - all NACE activities,Prov. West-Vlaanderen,2003,6567.1,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million euro,Total - all NACE activities,Prov. West-Vlaanderen,2004,7396.5,,
