"VARIABLE","VERSIONS","LEVEL","NUTSCODE","YEAR","SEX","AGE","ISCED11","UNIT","VALUE"
"RPDTN",2021,2,"UKD3",2000,"Total","From 25 to 64 years","Less than primary, primary and lower secondary education (levels 0-2)","Percent",37.1
"RPDTN",2021,2,"UKD4",2000,"Total","From 25 to 64 years","Less than primary, primary and lower secondary education (levels 0-2)","Percent",34
"RPDTN",2021,2,"UKE1",2000,"Total","From 25 to 64 years","Less than primary, primary and lower secondary education (levels 0-2)","Percent",41.2
"RPDTN",2021,2,"UKE2",2000,"Total","From 25 to 64 years","Less than primary, primary and lower secondary education (levels 0-2)","Percent",29.6
"RPDTN",2021,2,"UKE3",2000,"Total","From 25 to 64 years","Less than primary, primary and lower secondary education (levels 0-2)","Percent",42.1
"RPDTN",2021,2,"UKE4",2000,"Total","From 25 to 64 years","Less than primary, primary and lower secondary education (levels 0-2)","Percent",37.7
"RPDTN",2021,2,"UKF1",2000,"Total","From 25 to 64 years","Less than primary, primary and lower secondary education (levels 0-2)","Percent",40.6
"RPDTN",2021,2,"UKF2",2000,"Total","From 25 to 64 years","Less than primary, primary and lower secondary education (levels 0-2)","Percent",38.8
"RPDTN",2021,2,"UKF3",2000,"Total","From 25 to 64 years","Less than primary, primary and lower secondary education (levels 0-2)","Percent",35.9
"RPDTN",2021,2,"UKG1",2000,"Total","From 25 to 64 years","Less than primary, primary and lower secondary education (levels 0-2)","Percent",34.1
"RPDTN",2021,2,"UKG2",2000,"Total","From 25 to 64 years","Less than primary, primary and lower secondary education (levels 0-2)","Percent",39.9
"RPDTN",2021,2,"UKG3",2000,"Total","From 25 to 64 years","Less than primary, primary and lower secondary education (levels 0-2)","Percent",43.7
"RPDTN",2021,2,"UKH1",2000,"Total","From 25 to 64 years","Less than primary, primary and lower secondary education (levels 0-2)","Percent",37.7
"RPDTN",2021,2,"UKH2",2000,"Total","From 25 to 64 years","Less than primary, primary and lower secondary education (levels 0-2)","Percent",30.9
"RPDTN",2021,2,"UKH3",2000,"Total","From 25 to 64 years","Less than primary, primary and lower secondary education (levels 0-2)","Percent",41
"RPDTN",2021,2,"UKJ1",2000,"Total","From 25 to 64 years","Less than primary, primary and lower secondary education (levels 0-2)","Percent",28.1
"RPDTN",2021,2,"UKJ2",2000,"Total","From 25 to 64 years","Less than primary, primary and lower secondary education (levels 0-2)","Percent",27.3
"RPDTN",2021,2,"UKJ3",2000,"Total","From 25 to 64 years","Less than primary, primary and lower secondary education (levels 0-2)","Percent",33.5
"RPDTN",2021,2,"UKJ4",2000,"Total","From 25 to 64 years","Less than primary, primary and lower secondary education (levels 0-2)","Percent",38.3
"RPDTN",2021,2,"UKK1",2000,"Total","From 25 to 64 years","Less than primary, primary and lower secondary education (levels 0-2)","Percent",30
"RPDTN",2021,2,"UKK2",2000,"Total","From 25 to 64 years","Less than primary, primary and lower secondary education (levels 0-2)","Percent",34.5
"RPDTN",2021,2,"UKK3",2000,"Total","From 25 to 64 years","Less than primary, primary and lower secondary education (levels 0-2)","Percent",38.5
"RPDTN",2021,2,"UKK4",2000,"Total","From 25 to 64 years","Less than primary, primary and lower secondary education (levels 0-2)","Percent",33.1
"RPDTN",2021,2,"UKL1",2000,"Total","From 25 to 64 years","Less than primary, primary and lower secondary education (levels 0-2)","Percent",42
"RPDTN",2021,2,"UKL2",2000,"Total","From 25 to 64 years","Less than primary, primary and lower secondary education (levels 0-2)","Percent",34.7
"RPDTN",2021,2,"UKM5",2000,"Total","From 25 to 64 years","Less than primary, primary and lower secondary education (levels 0-2)","Percent",26.1
"RPDTN",2021,2,"UKM6",2000,"Total","From 25 to 64 years","Less than primary, primary and lower secondary education (levels 0-2)","Percent",31.7
"RPDTN",2021,2,"UKN0",2000,"Total","From 25 to 64 years","Less than primary, primary and lower secondary education (levels 0-2)","Percent",43.2
"RPDTN",2021,2,"AT11",2001,"Total","From 25 to 64 years","Less than primary, primary and lower secondary education (levels 0-2)","Percent",29.7
"RPDTN",2021,2,"AT12",2001,"Total","From 25 to 64 years","Less than primary, primary and lower secondary education (levels 0-2)","Percent",21.6
"RPDTN",2021,2,"AT13",2001,"Total","From 25 to 64 years","Less than primary, primary and lower secondary education (levels 0-2)","Percent",20.7
"RPDTN",2021,2,"AT21",2001,"Total","From 25 to 64 years","Less than primary, primary and lower secondary education (levels 0-2)","Percent",16.7
"RPDTN",2021,2,"AT22",2001,"Total","From 25 to 64 years","Less than primary, primary and lower secondary education (levels 0-2)","Percent",21.7
"RPDTN",2021,2,"AT31",2001,"Total","From 25 to 64 years","Less than primary, primary and lower secondary education (levels 0-2)","Percent",26
"RPDTN",2021,2,"AT32",2001,"Total","From 25 to 64 years","Less than primary, primary and lower secondary education (levels 0-2)","Percent",20.8
"RPDTN",2021,2,"AT33",2001,"Total","From 25 to 64 years","Less than primary, primary and lower secondary education (levels 0-2)","Percent",24
"RPDTN",2021,2,"AT34",2001,"Total","From 25 to 64 years","Less than primary, primary and lower secondary education (levels 0-2)","Percent",27.9
"RPDTN",2021,2,"BE10",2001,"Total","From 25 to 64 years","Less than primary, primary and lower secondary education (levels 0-2)","Percent",39.5
"RPDTN",2021,2,"BE21",2001,"Total","From 25 to 64 years","Less than primary, primary and lower secondary education (levels 0-2)","Percent",37.8
"RPDTN",2021,2,"BE22",2001,"Total","From 25 to 64 years","Less than primary, primary and lower secondary education (levels 0-2)","Percent",43
"RPDTN",2021,2,"BE23",2001,"Total","From 25 to 64 years","Less than primary, primary and lower secondary education (levels 0-2)","Percent",42.3
"RPDTN",2021,2,"BE24",2001,"Total","From 25 to 64 years","Less than primary, primary and lower secondary education (levels 0-2)","Percent",32.1
"RPDTN",2021,2,"BE25",2001,"Total","From 25 to 64 years","Less than primary, primary and lower secondary education (levels 0-2)","Percent",40.2
"RPDTN",2021,2,"BE31",2001,"Total","From 25 to 64 years","Less than primary, primary and lower secondary education (levels 0-2)","Percent",28.5
"RPDTN",2021,2,"BE32",2001,"Total","From 25 to 64 years","Less than primary, primary and lower secondary education (levels 0-2)","Percent",47.3
"RPDTN",2021,2,"BE33",2001,"Total","From 25 to 64 years","Less than primary, primary and lower secondary education (levels 0-2)","Percent",45.7
"RPDTN",2021,2,"BE34",2001,"Total","From 25 to 64 years","Less than primary, primary and lower secondary education (levels 0-2)","Percent",42.3
"RPDTN",2021,2,"BE35",2001,"Total","From 25 to 64 years","Less than primary, primary and lower secondary education (levels 0-2)","Percent",41.2
"RPDTN",2021,2,"BG41",2001,"Total","From 25 to 64 years","Less than primary, primary and lower secondary education (levels 0-2)","Percent",18.9
"RPDTN",2021,2,"CH01",2001,"Total","From 25 to 64 years","Less than primary, primary and lower secondary education (levels 0-2)","Percent",21.8
"RPDTN",2021,2,"CH02",2001,"Total","From 25 to 64 years","Less than primary, primary and lower secondary education (levels 0-2)","Percent",17.4
"RPDTN",2021,2,"CH03",2001,"Total","From 25 to 64 years","Less than primary, primary and lower secondary education (levels 0-2)","Percent",16.4
"RPDTN",2021,2,"CH04",2001,"Total","From 25 to 64 years","Less than primary, primary and lower secondary education (levels 0-2)","Percent",13.6
"RPDTN",2021,2,"CH05",2001,"Total","From 25 to 64 years","Less than primary, primary and lower secondary education (levels 0-2)","Percent",19.1
"RPDTN",2021,2,"CH06",2001,"Total","From 25 to 64 years","Less than primary, primary and lower secondary education (levels 0-2)","Percent",17.7
"RPDTN",2021,2,"CH07",2001,"Total","From 25 to 64 years","Less than primary, primary and lower secondary education (levels 0-2)","Percent",24.4
"RPDTN",2021,2,"CY00",2001,"Total","From 25 to 64 years","Less than primary, primary and lower secondary education (levels 0-2)","Percent",37.1
"RPDTN",2021,2,"CZ01",2001,"Total","From 25 to 64 years","Less than primary, primary and lower secondary education (levels 0-2)","Percent",5.6
"RPDTN",2021,2,"CZ02",2001,"Total","From 25 to 64 years","Less than primary, primary and lower secondary education (levels 0-2)","Percent",21.9
"RPDTN",2021,2,"CZ03",2001,"Total","From 25 to 64 years","Less than primary, primary and lower secondary education (levels 0-2)","Percent",13.2
"RPDTN",2021,2,"CZ04",2001,"Total","From 25 to 64 years","Less than primary, primary and lower secondary education (levels 0-2)","Percent",17.7
"RPDTN",2021,2,"CZ05",2001,"Total","From 25 to 64 years","Less than primary, primary and lower secondary education (levels 0-2)","Percent",13
"RPDTN",2021,2,"CZ06",2001,"Total","From 25 to 64 years","Less than primary, primary and lower secondary education (levels 0-2)","Percent",11.9
"RPDTN",2021,2,"CZ07",2001,"Total","From 25 to 64 years","Less than primary, primary and lower secondary education (levels 0-2)","Percent",13.9
"RPDTN",2021,2,"CZ08",2001,"Total","From 25 to 64 years","Less than primary, primary and lower secondary education (levels 0-2)","Percent",13.5
"RPDTN",2021,2,"DE11",2001,"Total","From 25 to 64 years","Less than primary, primary and lower secondary education (levels 0-2)","Percent",22.4
"RPDTN",2021,2,"DE12",2001,"Total","From 25 to 64 years","Less than primary, primary and lower secondary education (levels 0-2)","Percent",19.8
"RPDTN",2021,2,"DE13",2001,"Total","From 25 to 64 years","Less than primary, primary and lower secondary education (levels 0-2)","Percent",23
"RPDTN",2021,2,"DE14",2001,"Total","From 25 to 64 years","Less than primary, primary and lower secondary education (levels 0-2)","Percent",21.3
"RPDTN",2021,2,"DE21",2001,"Total","From 25 to 64 years","Less than primary, primary and lower secondary education (levels 0-2)","Percent",19
"RPDTN",2021,2,"DE22",2001,"Total","From 25 to 64 years","Less than primary, primary and lower secondary education (levels 0-2)","Percent",22.2
"RPDTN",2021,2,"DE23",2001,"Total","From 25 to 64 years","Less than primary, primary and lower secondary education (levels 0-2)","Percent",21.3
"RPDTN",2021,2,"DE24",2001,"Total","From 25 to 64 years","Less than primary, primary and lower secondary education (levels 0-2)","Percent",21.8
"RPDTN",2021,2,"DE25",2001,"Total","From 25 to 64 years","Less than primary, primary and lower secondary education (levels 0-2)","Percent",20.2
"RPDTN",2021,2,"DE26",2001,"Total","From 25 to 64 years","Less than primary, primary and lower secondary education (levels 0-2)","Percent",19.8
"RPDTN",2021,2,"DE27",2001,"Total","From 25 to 64 years","Less than primary, primary and lower secondary education (levels 0-2)","Percent",21.9
"RPDTN",2021,2,"DE30",2001,"Total","From 25 to 64 years","Less than primary, primary and lower secondary education (levels 0-2)","Percent",16.8
"RPDTN",2021,2,"DE40",2001,"Total","From 25 to 64 years","Less than primary, primary and lower secondary education (levels 0-2)","Percent",5.9
"RPDTN",2021,2,"DE50",2001,"Total","From 25 to 64 years","Less than primary, primary and lower secondary education (levels 0-2)","Percent",21
"RPDTN",2021,2,"DE60",2001,"Total","From 25 to 64 years","Less than primary, primary and lower secondary education (levels 0-2)","Percent",18.6
"RPDTN",2021,2,"DE71",2001,"Total","From 25 to 64 years","Less than primary, primary and lower secondary education (levels 0-2)","Percent",18
"RPDTN",2021,2,"DE72",2001,"Total","From 25 to 64 years","Less than primary, primary and lower secondary education (levels 0-2)","Percent",18.3
"RPDTN",2021,2,"DE73",2001,"Total","From 25 to 64 years","Less than primary, primary and lower secondary education (levels 0-2)","Percent",17.3
"RPDTN",2021,2,"DE80",2001,"Total","From 25 to 64 years","Less than primary, primary and lower secondary education (levels 0-2)","Percent",9.2
"RPDTN",2021,2,"DE91",2001,"Total","From 25 to 64 years","Less than primary, primary and lower secondary education (levels 0-2)","Percent",16.2
"RPDTN",2021,2,"DE92",2001,"Total","From 25 to 64 years","Less than primary, primary and lower secondary education (levels 0-2)","Percent",17.4
"RPDTN",2021,2,"DE93",2001,"Total","From 25 to 64 years","Less than primary, primary and lower secondary education (levels 0-2)","Percent",17.8
"RPDTN",2021,2,"DE94",2001,"Total","From 25 to 64 years","Less than primary, primary and lower secondary education (levels 0-2)","Percent",18.6
"RPDTN",2021,2,"DEA1",2001,"Total","From 25 to 64 years","Less than primary, primary and lower secondary education (levels 0-2)","Percent",22
"RPDTN",2021,2,"DEA2",2001,"Total","From 25 to 64 years","Less than primary, primary and lower secondary education (levels 0-2)","Percent",20.4
"RPDTN",2021,2,"DEA3",2001,"Total","From 25 to 64 years","Less than primary, primary and lower secondary education (levels 0-2)","Percent",18.1
"RPDTN",2021,2,"DEA4",2001,"Total","From 25 to 64 years","Less than primary, primary and lower secondary education (levels 0-2)","Percent",18.5
"RPDTN",2021,2,"DEA5",2001,"Total","From 25 to 64 years","Less than primary, primary and lower secondary education (levels 0-2)","Percent",20.9
"RPDTN",2021,2,"DEC0",2001,"Total","From 25 to 64 years","Less than primary, primary and lower secondary education (levels 0-2)","Percent",19.9
"RPDTN",2021,2,"DED2",2001,"Total","From 25 to 64 years","Less than primary, primary and lower secondary education (levels 0-2)","Percent",6.5
"RPDTN",2021,2,"DEE0",2001,"Total","From 25 to 64 years","Less than primary, primary and lower secondary education (levels 0-2)","Percent",8.9
"RPDTN",2021,2,"DEF0",2001,"Total","From 25 to 64 years","Less than primary, primary and lower secondary education (levels 0-2)","Percent",16.4
"RPDTN",2021,2,"DEG0",2001,"Total","From 25 to 64 years","Less than primary, primary and lower secondary education (levels 0-2)","Percent",7.2
"RPDTN",2021,2,"EE00",2001,"Total","From 25 to 64 years","Less than primary, primary and lower secondary education (levels 0-2)","Percent",13.5
"RPDTN",2021,2,"EL30",2001,"Total","From 25 to 64 years","Less than primary, primary and lower secondary education (levels 0-2)","Percent",34.6
"RPDTN",2021,2,"EL41",2001,"Total","From 25 to 64 years","Less than primary, primary and lower secondary education (levels 0-2)","Percent",53.4
"RPDTN",2021,2,"EL42",2001,"Total","From 25 to 64 years","Less than primary, primary and lower secondary education (levels 0-2)","Percent",61
"RPDTN",2021,2,"EL43",2001,"Total","From 25 to 64 years","Less than primary, primary and lower secondary education (levels 0-2)","Percent",56.2
"RPDTN",2021,2,"EL51",2001,"Total","From 25 to 64 years","Less than primary, primary and lower secondary education (levels 0-2)","Percent",62.9
